name,url,album,date,artist,genre,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"Raiders Return to Busy, Busy Berk",How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/6WhpTdVw0GHhEv4qthzO3T,2019-02-01,John Powell,british soundtrack,0,0.16,0.309,11,-17.65,0,0.0578,0.482,0.705,0.144,0.131,72.851,326507,4
Dinner Talk / Grimmel's Introduction,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/5e2oY8wJ6M2rU8CwQuuyT9,2019-02-01,John Powell,british soundtrack,0,0.161,0.189,1,-20.801,1,0.0501,0.445,0.905,0.111,0.0929,141.32,233492,4
Legend Has It / Cliffside Playtime,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/1zzTpdSAHhHK3BChAzqE9J,2019-02-01,John Powell,british soundtrack,0,0.132,0.0338,7,-30.669,0,0.0426,0.957,0.813,0.0562,0.0377,76.263,261305,4
Toothless: Smitten.,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/7n1aTmlxnpiQPLvz3g8NRU,2019-02-01,John Powell,british soundtrack,0,0.171,0.0407,11,-28.318,0,0.0376,0.745,0.571,0.093,0.0389,79.227,195962,4
Worst Pep Talk Ever,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/4PK5DjUoWfY7Un0FlqFNUq,2019-02-01,John Powell,british soundtrack,0,0.0843,0.04,10,-30.507,0,0.0419,0.738,0.96,0.108,0.0642,170.826,160480,3
Night Fury Killer,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/54oARkVUInrZCKDJBUfzWZ,2019-02-01,John Powell,british soundtrack,0,0.152,0.215,2,-18.409,0,0.0441,0.45,0.764,0.127,0.0399,103.278,215960,4
Exodus!,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/1Df9poaGCJzMJyZTvqu3m9,2019-02-01,John Powell,british soundtrack,0,0.225,0.444,5,-15.41,0,0.0413,0.173,0.929,0.108,0.173,105.072,278320,4
Third Date,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/7g6bcYfxETVC37hzhErGvv,2019-02-01,John Powell,british soundtrack,0,0.298,0.174,0,-21.964,0,0.0416,0.329,0.502,0.088,0.0996,98.647,408573,4
New 'New Tail',How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/1RVdMD1HvfhYB4hVH2Fthv,2019-02-01,John Powell,british soundtrack,0,0.206,0.205,0,-18.637,1,0.0813,0.58,0.983,0.133,0.0395,177.383,88373,3
Furies in Love,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/4BcB4wFE3TsL43vVZvlYsL,2019-02-01,John Powell,british soundtrack,0,0.0981,0.38,5,-16.447,1,0.0427,0.374,0.821,0.104,0.0553,176.265,183480,3
Killer Dragons,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/4koqRru1dlnGzwGIoKSNfe,2019-02-01,John Powell,british soundtrack,0,0.183,0.253,2,-17.06,0,0.0537,0.394,0.931,0.102,0.0399,103.566,304706,3
With Love Comes a Great Waterfall,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/106sXTdAPlkIKUaYvZgCgv,2019-02-01,John Powell,british soundtrack,0,0.202,0.148,5,-19.241,0,0.053,0.709,0.435,0.114,0.036,115.614,128413,3
The Hidden World,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/5FIDJTEnZTv9EKiBSqsO8n,2019-02-01,John Powell,british soundtrack,0,0.168,0.3,0,-16.561,0,0.0447,0.662,0.785,0.0831,0.0364,79.784,316160,3
Armada Battle,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/1XZIUiJtnWL2VLRrOYPSEl,2019-02-01,John Powell,british soundtrack,0,0.208,0.515,4,-14.094,0,0.0561,0.158,0.841,0.0992,0.0652,138.244,520373,4
As Long as He's Safe,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/3OwvfPpjf2Pot64af1HnQR,2019-02-01,John Powell,british soundtrack,0,0.0802,0.239,1,-17.425,0,0.0379,0.359,0.848,0.0951,0.0953,81.366,389322,4
Together from Afar (How to Train Your Dragon: The Hidden World),How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/29HaHME6s2wlBNxt03xG5Z,2019-02-01,John Powell,british soundtrack,0,0.561,0.89,0,-5.492,1,0.0305,0.0113,1.01e-05,0.0425,0.321,89.969,197180,4
Once There Were Dragons,How to Train Your Dragon: The Hidden World (Original Motion Picture Soundtrack),https://open.spotify.com/track/3H4bCkngAaTh279khVoV5p,2019-02-01,John Powell,british soundtrack,0,0.0872,0.292,9,-17.562,0,0.0411,0.577,0.8,0.109,0.0937,72.483,345063,4
