name,url,album,date,artist,genre,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Come and Get Your Love - Single Version,Come and Get Your Love,https://open.spotify.com/track/7GVUmCP00eSsqc4tzj1sDD,1973-11-01,Redbone,native american contemporary,81,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933,4
Uptown Girl,An Innocent Man,https://open.spotify.com/track/5zA8vzDGqPl2AzZkEYQGKh,1983-08-08,Billy Joel,album rock,84,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,4
Hooked On A Feeling,Hooked On A Feeling - 40th Anniversary Collection,https://open.spotify.com/track/2Nz6aF1umHh5Et6I5H581L,2014-09-30,Blue Swede,classic swedish pop,71,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,172867,4
Snow (Hey Oh),Stadium Arcadium,https://open.spotify.com/track/2aibwv5hGXSgw7Yru8IYTO,2006-05-09,Red Hot Chili Peppers,alternative rock,83,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,4
Never Leave,Never Leave,https://open.spotify.com/track/1rWoeYw0Vnnj8BLH6ECoiB,2022-09-15,Bailey Zimmerman,contemporary country,1,0.503,0.643,9,-6.586,1,0.0304,0.523,1.23e-06,0.0661,0.345,148.11,207568,4
World's Smallest Violin,OK ORCHESTRA,https://open.spotify.com/track/0WAuq5QiAwt6o98PZbFu1Q,2021-03-26,AJR,pov: indie,29,0.68,0.696,5,-6.977,1,0.051,0.116,0.0,0.607,0.684,115.962,180743,4
Love Of My Life,Open Sky,https://open.spotify.com/track/05nD0JPXgBYl2CFUDXFMnb,2019-02-01,VELVET MOON,unknown,25,0.465,0.432,7,-9.572,1,0.0281,0.877,0.00161,0.11,0.317,169.901,203681,4
One Man Band,Old Dominion,https://open.spotify.com/track/7cA3PnUQDlUyBBwpRozQeo,2019-10-25,Old Dominion,contemporary country,77,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,186240,4
I Want It That Way,The Hits--Chapter One,https://open.spotify.com/track/6e40mgJiCid5HRAGrbpGA6,2001-10-23,Backstreet Boys,boy band,70,0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,213600,4
Live Your Life,Epidemic Presents: Crates (Blanka Edition),https://open.spotify.com/track/0XQ8hLguSuWpvF6QbhCZO0,2020-02-21,VELVET MOON,unknown,27,0.562,0.65,9,-9.469,1,0.0294,0.513,0.0739,0.126,0.193,99.924,176500,4
"Hey, Soul Sister (Country Mix)","Save Me, San Francisco (Golden Gate Edition)",https://open.spotify.com/track/1umO4wQQgqBRThlXxoDVkL,2010-12-01,Train,dance pop,37,0.562,0.933,4,-4.175,1,0.0703,0.126,0.0,0.0763,0.567,97.017,213973,4
Free Loop,Daniel Powter,https://open.spotify.com/track/2rtSjGAgCkHL5mKboZMVgD,2005-02-22,Daniel Powter,canadian pop,57,0.6,0.657,0,-10.693,1,0.0336,0.503,0.00013,0.0816,0.678,75.331,232893,4
Fireflies,Ocean Eyes,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,2009-01-01,Owl City,indietronica,81,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,4
Some Nights,Some Nights,https://open.spotify.com/track/0kR4Gn7FljUY4t8SKIFyZh,2012-02-21,fun.,baroque pop,46,0.663,0.743,0,-6.998,1,0.0534,0.0181,6.05e-05,0.112,0.37,107.938,276332,4
Radioactive,Night Visions (Deluxe),https://open.spotify.com/track/58rFzMvW9kxNwMtGTgBQoP,2012-09-04,Imagine Dragons,modern rock,68,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
